[2024-08-01 08:58:30] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-08-01 08:58:49] [class-ss-url-fetcher.php:143] Renaming temp file from /tmp/66ab4e490a60c-AlV43Q.tmp to /home/naimur/Local Sites/lms/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1722502710/404/index.html
[2024-08-01 08:58:49] [class-ss-generate-404-task.php:119] Replacing URLs in the static file
[2024-08-01 08:58:49] [class-ss-generate-404-task.php:125] We're saving this URL; keeping the static file
[2024-08-01 08:58:49] [class-ss-page.php:118] Checking Content Identical:66baf8bdc87f77532fe48de13e9ba4b4ffcfabe3===. Value: FALSE
[2024-08-01 08:58:49] [class-ss-task.php:44] Status message: [generate_404] 404 Page generated
[2024-08-01 08:58:49] [class-ss-archive-creation-job.php:175] We've found our next task: transfer_files_locally
[2024-08-01 08:58:49] [class-ss-archive-creation-job.php:136] Current task: transfer_files_locally
[2024-08-01 08:58:49] [class-ss-archive-creation-job.php:153] Performing task: transfer_files_locally
[2024-08-01 08:58:49] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferring 50 of 825 files
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/uploads/simply-static
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/composer
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/composer
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/composer
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/composer
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/composer
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/composer
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/composer
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/composer
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/composer
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/composer
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/composer
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/composer
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-mbstring
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-mbstring
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-mbstring
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-mbstring/Resources/unidata
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-mbstring/Resources/unidata
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-mbstring/Resources/unidata
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-mbstring/Resources/unidata
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-mbstring
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-mbstring
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-mbstring
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-normalizer
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-normalizer
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-normalizer/Resources/stubs
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-normalizer/Resources/unidata
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-normalizer/Resources/unidata
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-normalizer/Resources/unidata
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-normalizer/Resources/unidata
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-normalizer
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-normalizer
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-normalizer
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-normalizer
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-php80
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-php80
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-php80
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-php80/Resources/stubs
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-php80/Resources/stubs
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-php80/Resources/stubs
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-php80/Resources/stubs
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-php80/Resources/stubs
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-php80
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-php80
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-php80
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:73] [Transfer] Total Pages:825. Processed Pages: 50
[2024-08-01 08:58:49] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferred 50 of 825 files
[2024-08-01 08:58:49] [trait-can-process-pages.php:103] Total pages: 825; Pages remaining: 775
[2024-08-01 08:58:49] [class-ss-archive-creation-job.php:181] We're not done with the transfer_files_locally task yet
[2024-08-01 08:58:49] [class-ss-archive-creation-job.php:136] Current task: transfer_files_locally
[2024-08-01 08:58:49] [class-ss-archive-creation-job.php:153] Performing task: transfer_files_locally
[2024-08-01 08:58:49] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferring 50 of 825 files
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:73] [Transfer] Total Pages:825. Processed Pages: 100
[2024-08-01 08:58:49] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferred 100 of 825 files
[2024-08-01 08:58:49] [trait-can-process-pages.php:103] Total pages: 825; Pages remaining: 725
[2024-08-01 08:58:49] [class-ss-archive-creation-job.php:181] We're not done with the transfer_files_locally task yet
[2024-08-01 08:58:49] [class-ss-archive-creation-job.php:136] Current task: transfer_files_locally
[2024-08-01 08:58:49] [class-ss-archive-creation-job.php:153] Performing task: transfer_files_locally
[2024-08-01 08:58:49] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferring 50 of 825 files
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv/Resources/charset
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-iconv
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-grapheme
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-grapheme
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-grapheme
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-grapheme
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-grapheme
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-intl-grapheme
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-php72
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-php72
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-php72
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-php72
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/polyfill-php72
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Shortcut
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Shortcut
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Shortcut
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Shortcut
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Tokenizer
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Tokenizer
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Tokenizer
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Handler
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Handler
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Handler
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Handler
[2024-08-01 08:58:49] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: /home/naimur/Local Sites/lms/app/wp-content/plugins/simply-static/vendor/symfony/css-selector/Parser/Handler
